recon_id,gtw_txn_id,gateway_status,internal_status,gateway_amount,internal_amount,result,action_taken,created_at,mismatch_flag,remarks,rollback_executed
3778,TXN_12661,SUCCESS,MATCH,22368.97,22368.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3779,TXN_12680,SUCCESS,MATCH,31070.61,31070.61,MATCH,NONE,2026-05-06 23:19:50,0,,0
3780,TXN_12953,FAILED ,MISSING_INTERNAL,41228.23,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3781,TXN_12954,SUCCESS,MATCH,23061.81,23061.81,MATCH,NONE,2026-05-06 23:19:50,0,,0
3782,TXN_13439,SUCCESS,MATCH,21535.98,21535.98,MATCH,NONE,2026-05-06 23:19:50,0,,0
3783,TXN_13553,FAILED ,MISSING_INTERNAL,12137.19,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3784,TXN_13569,PENDING,MISSING_INTERNAL,37572.91,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3785,TXN_14073,PENDING,MISSING_INTERNAL,19298.26,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3786,TXN_14203,PENDING,MISSING_INTERNAL,43989.79,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3787,TXN_14242,SUCCESS,MATCH,23498.43,23498.43,MATCH,NONE,2026-05-06 23:19:50,0,,0
3788,TXN_14402,SUCCESS,MATCH,33471.3,33471.3,MATCH,NONE,2026-05-06 23:19:50,0,,0
3789,TXN_14410,SUCCESS,MATCH,18519.65,18519.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
3790,TXN_14485,SUCCESS,MATCH,40419.96,40419.96,MATCH,NONE,2026-05-06 23:19:50,0,,0
3791,TXN_14631,SUCCESS,MATCH,7322.65,7322.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
3792,TXN_14684,FAILED ,MISSING_INTERNAL,30833.86,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3793,TXN_10083,SUCCESS,MATCH,571.82,571.82,MATCH,NONE,2026-05-06 23:19:50,0,,0
3794,TXN_10291,SUCCESS,MATCH,31593.36,31593.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
3795,TXN_10892,SUCCESS,MATCH,13538.83,13538.83,MATCH,NONE,2026-05-06 23:19:50,0,,0
3796,TXN_10943,SUCCESS,MATCH,23897.34,23897.34,MATCH,NONE,2026-05-06 23:19:50,0,,0
3797,TXN_10971,SUCCESS,MATCH,22560.09,22560.09,MATCH,NONE,2026-05-06 23:19:50,0,,0
3798,TXN_11281,SUCCESS,MATCH,14436.45,14436.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
3799,TXN_11533,SUCCESS,MATCH,3498.69,3498.69,MATCH,NONE,2026-05-06 23:19:50,0,,0
3800,TXN_11863,SUCCESS,MATCH,9839.53,9839.53,MATCH,NONE,2026-05-06 23:19:50,0,,0
3801,TXN_11889,SUCCESS,MATCH,46112.9,46112.9,MATCH,NONE,2026-05-06 23:19:50,0,,0
3802,TXN_11968,SUCCESS,MATCH,23505.67,23505.67,MATCH,NONE,2026-05-06 23:19:50,0,,0
3803,TXN_12005,SUCCESS,MATCH,22400.32,22400.32,MATCH,NONE,2026-05-06 23:19:50,0,,0
3804,TXN_12249,SUCCESS,MATCH,35798.89,35798.89,MATCH,NONE,2026-05-06 23:19:50,0,,0
3805,TXN_12585,SUCCESS,MATCH,42123.17,42123.17,MATCH,NONE,2026-05-06 23:19:50,0,,0
3806,TXN_12643,FAILED ,MISSING_INTERNAL,43148.19,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3807,TXN_12675,SUCCESS,MATCH,4309.16,4309.16,MATCH,NONE,2026-05-06 23:19:50,0,,0
3808,TXN_13180,SUCCESS,MATCH,40240.36,40240.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
3809,TXN_13202,SUCCESS,MATCH,25133.51,25133.51,MATCH,NONE,2026-05-06 23:19:50,0,,0
3810,TXN_13269,SUCCESS,MATCH,7750.85,7750.85,MATCH,NONE,2026-05-06 23:19:50,0,,0
3811,TXN_13361,SUCCESS,MATCH,22471.13,22471.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
3812,TXN_13528,SUCCESS,MATCH,7338.02,7338.02,MATCH,NONE,2026-05-06 23:19:50,0,,0
3813,TXN_13880,SUCCESS,MATCH,680.64,680.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
3814,TXN_13937,SUCCESS,MATCH,33679.49,33679.49,MATCH,NONE,2026-05-06 23:19:50,0,,0
3815,TXN_14026,SUCCESS,MATCH,5779.93,5779.93,MATCH,NONE,2026-05-06 23:19:50,0,,0
3816,TXN_14131,SUCCESS,MATCH,7649.72,7649.72,MATCH,NONE,2026-05-06 23:19:50,0,,0
3817,TXN_14354,SUCCESS,MATCH,48960.68,48960.68,MATCH,NONE,2026-05-06 23:19:50,0,,0
3818,TXN_14651,SUCCESS,MATCH,10225.39,10225.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
3819,TXN_14769,SUCCESS,MATCH,39902.75,39902.75,MATCH,NONE,2026-05-06 23:19:50,0,,0
3820,TXN_14813,SUCCESS,MATCH,3991.65,3991.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
3821,TXN_14990,SUCCESS,MATCH,46488.32,46488.32,MATCH,NONE,2026-05-06 23:19:50,0,,0
3822,TXN_10102,SUCCESS,MATCH,14176.67,14176.67,MATCH,NONE,2026-05-06 23:19:50,0,,0
3823,TXN_10240,SUCCESS,MATCH,12949.62,12949.62,MATCH,NONE,2026-05-06 23:19:50,0,,0
3824,TXN_10462,SUCCESS,MATCH,33562.38,33562.38,MATCH,NONE,2026-05-06 23:19:50,0,,0
3825,TXN_10540,SUCCESS,MATCH,39111.56,39111.56,MATCH,NONE,2026-05-06 23:19:50,0,,0
3826,TXN_10598,SUCCESS,MATCH,30695.89,30695.89,MATCH,NONE,2026-05-06 23:19:50,0,,0
3827,TXN_10742,SUCCESS,MATCH,30394.95,30394.95,MATCH,NONE,2026-05-06 23:19:50,0,,0
3828,TXN_10747,SUCCESS,MATCH,34194.79,34194.79,MATCH,NONE,2026-05-06 23:19:50,0,,0
3829,TXN_10834,FAILED ,MISSING_INTERNAL,19489.97,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3830,TXN_10860,SUCCESS,MATCH,33641.57,33641.57,MATCH,NONE,2026-05-06 23:19:50,0,,0
3831,TXN_11402,SUCCESS,MATCH,41066.58,41066.58,MATCH,NONE,2026-05-06 23:19:50,0,,0
3832,TXN_11428,SUCCESS,MATCH,32007.23,32007.23,MATCH,NONE,2026-05-06 23:19:50,0,,0
3833,TXN_11672,SUCCESS,MATCH,44706.31,44706.31,MATCH,NONE,2026-05-06 23:19:50,0,,0
3834,TXN_11681,SUCCESS,MATCH,27031.58,27031.58,MATCH,NONE,2026-05-06 23:19:50,0,,0
3835,TXN_11916,SUCCESS,MATCH,9484.21,9484.21,MATCH,NONE,2026-05-06 23:19:50,0,,0
3836,TXN_12176,SUCCESS,MATCH,35482.85,35482.85,MATCH,NONE,2026-05-06 23:19:50,0,,0
3837,TXN_12491,SUCCESS,MATCH,7215.67,7215.67,MATCH,NONE,2026-05-06 23:19:50,0,,0
3838,TXN_12580,SUCCESS,MATCH,49259.31,49259.31,MATCH,NONE,2026-05-06 23:19:50,0,,0
3839,TXN_12862,SUCCESS,MATCH,40448.21,40448.21,MATCH,NONE,2026-05-06 23:19:50,0,,0
3840,TXN_13087,SUCCESS,MATCH,16656.43,16656.43,MATCH,NONE,2026-05-06 23:19:50,0,,0
3841,TXN_13096,SUCCESS,MATCH,5601.38,5601.38,MATCH,NONE,2026-05-06 23:19:50,0,,0
3842,TXN_13097,SUCCESS,MATCH,7121.55,7121.55,MATCH,NONE,2026-05-06 23:19:50,0,,0
3843,TXN_13460,SUCCESS,MATCH,33002.28,33002.28,MATCH,NONE,2026-05-06 23:19:50,0,,0
3844,TXN_13541,SUCCESS,MATCH,37625.64,37625.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
3845,TXN_13887,SUCCESS,MATCH,16701.32,16701.32,MATCH,NONE,2026-05-06 23:19:50,0,,0
3846,TXN_13898,SUCCESS,MATCH,36952.08,36952.08,MATCH,NONE,2026-05-06 23:19:50,0,,0
3847,TXN_14600,SUCCESS,MATCH,18301.54,18301.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3848,TXN_14698,SUCCESS,MATCH,49415.66,49415.66,MATCH,NONE,2026-05-06 23:19:50,0,,0
3849,TXN_10025,PENDING,MISSING_INTERNAL,32600.89,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3850,TXN_10058,SUCCESS,MATCH,11963.61,11963.61,MATCH,NONE,2026-05-06 23:19:50,0,,0
3851,TXN_10360,SUCCESS,MATCH,30882.75,30882.75,MATCH,NONE,2026-05-06 23:19:50,0,,0
3852,TXN_10518,FAILED ,MISSING_INTERNAL,11199.88,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3853,TXN_10646,SUCCESS,MATCH,42590.45,42590.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
3854,TXN_10674,SUCCESS,MATCH,36684.22,36684.22,MATCH,NONE,2026-05-06 23:19:50,0,,0
3855,TXN_10696,SUCCESS,MATCH,33987.07,33987.07,MATCH,NONE,2026-05-06 23:19:50,0,,0
3856,TXN_10718,SUCCESS,MATCH,13167.54,13167.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3857,TXN_10969,SUCCESS,MATCH,33762.56,33762.56,MATCH,NONE,2026-05-06 23:19:50,0,,0
3858,TXN_10999,SUCCESS,MATCH,12699.09,12699.09,MATCH,NONE,2026-05-06 23:19:50,0,,0
3859,TXN_11136,SUCCESS,MATCH,48973.86,48973.86,MATCH,NONE,2026-05-06 23:19:50,0,,0
3860,TXN_11458,PENDING,MISSING_INTERNAL,16931.28,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3861,TXN_11495,SUCCESS,MATCH,38991.19,38991.19,MATCH,NONE,2026-05-06 23:19:50,0,,0
3862,TXN_11634,SUCCESS,MATCH,4387.71,4387.71,MATCH,NONE,2026-05-06 23:19:50,0,,0
3863,TXN_12351,SUCCESS,MATCH,6536.57,6536.57,MATCH,NONE,2026-05-06 23:19:50,0,,0
3864,TXN_12471,SUCCESS,MATCH,10905.2,10905.2,MATCH,NONE,2026-05-06 23:19:50,0,,0
3865,TXN_12515,SUCCESS,MATCH,31389.53,31389.53,MATCH,NONE,2026-05-06 23:19:50,0,,0
3866,TXN_12645,PENDING,MISSING_INTERNAL,43758.28,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3867,TXN_12685,SUCCESS,MATCH,26338.51,26338.51,MATCH,NONE,2026-05-06 23:19:50,0,,0
3868,TXN_12686,SUCCESS,MATCH,20375.13,20375.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
3869,TXN_12903,FAILED ,MISSING_INTERNAL,26785.45,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3870,TXN_12967,SUCCESS,MATCH,29603.4,29603.4,MATCH,NONE,2026-05-06 23:19:50,0,,0
3871,TXN_13237,SUCCESS,MATCH,38745.7,38745.7,MATCH,NONE,2026-05-06 23:19:50,0,,0
3872,TXN_13453,SUCCESS,MATCH,4150.02,4150.02,MATCH,NONE,2026-05-06 23:19:50,0,,0
3873,TXN_13617,SUCCESS,MATCH,17401.95,17401.95,MATCH,NONE,2026-05-06 23:19:50,0,,0
3874,TXN_14202,PENDING,MISSING_INTERNAL,32641.48,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3875,TXN_14286,SUCCESS,MATCH,37541.32,37541.32,MATCH,NONE,2026-05-06 23:19:50,0,,0
3876,TXN_14332,SUCCESS,MATCH,29043.83,29043.83,MATCH,NONE,2026-05-06 23:19:50,0,,0
3877,TXN_14340,SUCCESS,MATCH,13684.97,13684.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3878,TXN_14444,SUCCESS,MATCH,39429.04,39429.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
3879,TXN_14652,SUCCESS,MATCH,45261.54,45261.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3880,TXN_10377,SUCCESS,MATCH,4192.61,4192.61,MATCH,NONE,2026-05-06 23:19:50,0,,0
3881,TXN_10502,SUCCESS,MATCH,14550.28,14550.28,MATCH,NONE,2026-05-06 23:19:50,0,,0
3882,TXN_10519,SUCCESS,MATCH,9954.66,9954.66,MATCH,NONE,2026-05-06 23:19:50,0,,0
3883,TXN_10905,SUCCESS,MATCH,34756.97,34756.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3884,TXN_10914,SUCCESS,MATCH,13194.77,13194.77,MATCH,NONE,2026-05-06 23:19:50,0,,0
3885,TXN_11011,SUCCESS,MATCH,21600.97,21600.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3886,TXN_11217,SUCCESS,MATCH,35014.5,35014.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
3887,TXN_11229,SUCCESS,MATCH,7785.57,7785.57,MATCH,NONE,2026-05-06 23:19:50,0,,0
3888,TXN_11411,SUCCESS,MATCH,44425.14,44425.14,MATCH,NONE,2026-05-06 23:19:50,0,,0
3889,TXN_11558,SUCCESS,MATCH,23190.53,23190.53,MATCH,NONE,2026-05-06 23:19:50,0,,0
3890,TXN_11712,SUCCESS,MATCH,34214.26,34214.26,MATCH,NONE,2026-05-06 23:19:50,0,,0
3891,TXN_11814,SUCCESS,MATCH,32029.97,32029.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3892,TXN_11880,SUCCESS,MATCH,14259.06,14259.06,MATCH,NONE,2026-05-06 23:19:50,0,,0
3893,TXN_11965,SUCCESS,MATCH,29193.36,29193.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
3894,TXN_12030,SUCCESS,MATCH,18845.41,18845.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
3895,TXN_12201,SUCCESS,MATCH,33371.32,33371.32,MATCH,NONE,2026-05-06 23:19:50,0,,0
3896,TXN_12908,SUCCESS,MATCH,37871.21,37871.21,MATCH,NONE,2026-05-06 23:19:50,0,,0
3897,TXN_12974,SUCCESS,MATCH,32949.93,32949.93,MATCH,NONE,2026-05-06 23:19:50,0,,0
3898,TXN_13213,SUCCESS,MATCH,13203.95,13203.95,MATCH,NONE,2026-05-06 23:19:50,0,,0
3899,TXN_13799,SUCCESS,MATCH,46290.69,46290.69,MATCH,NONE,2026-05-06 23:19:50,0,,0
3900,TXN_13821,SUCCESS,MATCH,41553.61,41553.61,MATCH,NONE,2026-05-06 23:19:50,0,,0
3901,TXN_14146,SUCCESS,MATCH,28300.85,28300.85,MATCH,NONE,2026-05-06 23:19:50,0,,0
3902,TXN_14479,SUCCESS,MATCH,3409.75,3409.75,MATCH,NONE,2026-05-06 23:19:50,0,,0
3903,TXN_14520,SUCCESS,MATCH,41363.35,41363.35,MATCH,NONE,2026-05-06 23:19:50,0,,0
3904,TXN_14596,FAILED ,MISSING_INTERNAL,15935.52,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3905,TXN_14642,SUCCESS,MATCH,13956.97,13956.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3906,TXN_14927,FAILED ,MISSING_INTERNAL,1009.02,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3907,TXN_14966,SUCCESS,MATCH,24001.5,24001.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
3908,TXN_10371,SUCCESS,MATCH,14256.49,14256.49,MATCH,NONE,2026-05-06 23:19:50,0,,0
3909,TXN_10576,SUCCESS,MATCH,22328.82,22328.82,MATCH,NONE,2026-05-06 23:19:50,0,,0
3910,TXN_10947,FAILED ,MISSING_INTERNAL,6787.45,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3911,TXN_11106,SUCCESS,MATCH,46614.64,46614.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
3912,TXN_11211,SUCCESS,MATCH,23676.52,23676.52,MATCH,NONE,2026-05-06 23:19:50,0,,0
3913,TXN_11222,SUCCESS,MATCH,4220.65,4220.65,MATCH,NONE,2026-05-06 23:19:50,0,,0
3914,TXN_11449,SUCCESS,MATCH,6745.45,6745.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
3915,TXN_11554,SUCCESS,MATCH,34635.76,34635.76,MATCH,NONE,2026-05-06 23:19:50,0,,0
3916,TXN_12062,SUCCESS,MATCH,7055.36,7055.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
3917,TXN_12136,SUCCESS,MATCH,14086.26,14086.26,MATCH,NONE,2026-05-06 23:19:50,0,,0
3918,TXN_12312,FAILED ,MISSING_INTERNAL,25668.63,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3919,TXN_12754,SUCCESS,MATCH,26752.64,26752.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
3920,TXN_12759,SUCCESS,MATCH,45642.64,45642.64,MATCH,NONE,2026-05-06 23:19:50,0,,0
3921,TXN_12813,SUCCESS,MATCH,5777.66,5777.66,MATCH,NONE,2026-05-06 23:19:50,0,,0
3922,TXN_12915,FAILED ,MISSING_INTERNAL,7075.1,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3923,TXN_13182,FAILED ,MISSING_INTERNAL,38882.25,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3924,TXN_13239,SUCCESS,MATCH,25450.62,25450.62,MATCH,NONE,2026-05-06 23:19:50,0,,0
3925,TXN_13253,FAILED ,MISSING_INTERNAL,38524.47,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3926,TXN_13337,SUCCESS,MATCH,13000.24,13000.24,MATCH,NONE,2026-05-06 23:19:50,0,,0
3927,TXN_13469,FAILED ,MISSING_INTERNAL,29383.59,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3928,TXN_13485,SUCCESS,MATCH,29273.87,29273.87,MATCH,NONE,2026-05-06 23:19:50,0,,0
3929,TXN_13652,SUCCESS,MATCH,212.63,212.63,MATCH,NONE,2026-05-06 23:19:50,0,,0
3930,TXN_13772,SUCCESS,MATCH,14006.07,14006.07,MATCH,NONE,2026-05-06 23:19:50,0,,0
3931,TXN_14122,FAILED ,MISSING_INTERNAL,6797.81,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3932,TXN_14480,SUCCESS,MATCH,24381.6,24381.6,MATCH,NONE,2026-05-06 23:19:50,0,,0
3933,TXN_14623,SUCCESS,MATCH,46861.97,46861.97,MATCH,NONE,2026-05-06 23:19:50,0,,0
3934,TXN_10123,SUCCESS,MATCH,32320.14,32320.14,MATCH,NONE,2026-05-06 23:19:50,0,,0
3935,TXN_10133,SUCCESS,MATCH,35017.54,35017.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3936,TXN_10866,SUCCESS,MATCH,9671.44,9671.44,MATCH,NONE,2026-05-06 23:19:50,0,,0
3937,TXN_11132,SUCCESS,MATCH,5822.73,5822.73,MATCH,NONE,2026-05-06 23:19:50,0,,0
3938,TXN_11573,SUCCESS,MATCH,41094.7,41094.7,MATCH,NONE,2026-05-06 23:19:50,0,,0
3939,TXN_11619,SUCCESS,MATCH,15283.54,15283.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3940,TXN_11908,SUCCESS,MATCH,48687.51,48687.51,MATCH,NONE,2026-05-06 23:19:50,0,,0
3941,TXN_11940,SUCCESS,MATCH,37987.41,37987.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
3942,TXN_11958,SUCCESS,MATCH,33623.78,33623.78,MATCH,NONE,2026-05-06 23:19:50,0,,0
3943,TXN_12644,SUCCESS,MATCH,25440.94,25440.94,MATCH,NONE,2026-05-06 23:19:50,0,,0
3944,TXN_12766,PENDING,MISSING_INTERNAL,38449.73,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3945,TXN_12925,SUCCESS,MATCH,24766.57,24766.57,MATCH,NONE,2026-05-06 23:19:50,0,,0
3946,TXN_12927,SUCCESS,MATCH,19488.29,19488.29,MATCH,NONE,2026-05-06 23:19:50,0,,0
3947,TXN_12949,SUCCESS,MATCH,47867.87,47867.87,MATCH,NONE,2026-05-06 23:19:50,0,,0
3948,TXN_13006,SUCCESS,MATCH,5010.35,5010.35,MATCH,NONE,2026-05-06 23:19:50,0,,0
3949,TXN_13358,SUCCESS,MATCH,6616.48,6616.48,MATCH,NONE,2026-05-06 23:19:50,0,,0
3950,TXN_13444,SUCCESS,MATCH,29233.19,29233.19,MATCH,NONE,2026-05-06 23:19:50,0,,0
3951,TXN_13744,SUCCESS,MATCH,41850.82,41850.82,MATCH,NONE,2026-05-06 23:19:50,0,,0
3952,TXN_14093,SUCCESS,MATCH,35427.03,35427.03,MATCH,NONE,2026-05-06 23:19:50,0,,0
3953,TXN_14208,SUCCESS,MATCH,37684.71,37684.71,MATCH,NONE,2026-05-06 23:19:50,0,,0
3954,TXN_10145,SUCCESS,MATCH,1014.45,1014.45,MATCH,NONE,2026-05-06 23:19:50,0,,0
3955,TXN_10243,FAILED ,MISSING_INTERNAL,5507.0,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3956,TXN_10333,SUCCESS,MATCH,4258.39,4258.39,MATCH,NONE,2026-05-06 23:19:50,0,,0
3957,TXN_10384,SUCCESS,MATCH,35259.5,35259.5,MATCH,NONE,2026-05-06 23:19:50,0,,0
3958,TXN_10392,SUCCESS,MATCH,4387.87,4387.87,MATCH,NONE,2026-05-06 23:19:50,0,,0
3959,TXN_11188,SUCCESS,MATCH,30944.49,30944.49,MATCH,NONE,2026-05-06 23:19:50,0,,0
3960,TXN_11249,PENDING,MISSING_INTERNAL,21555.05,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3961,TXN_11256,SUCCESS,MATCH,2820.78,2820.78,MATCH,NONE,2026-05-06 23:19:50,0,,0
3962,TXN_11492,SUCCESS,MATCH,9372.75,9372.75,MATCH,NONE,2026-05-06 23:19:50,0,,0
3963,TXN_11699,SUCCESS,MATCH,10212.13,10212.13,MATCH,NONE,2026-05-06 23:19:50,0,,0
3964,TXN_11851,SUCCESS,MATCH,22228.83,22228.83,MATCH,NONE,2026-05-06 23:19:50,0,,0
3965,TXN_11954,SUCCESS,MATCH,34472.37,34472.37,MATCH,NONE,2026-05-06 23:19:50,0,,0
3966,TXN_12186,SUCCESS,MATCH,22177.12,22177.12,MATCH,NONE,2026-05-06 23:19:50,0,,0
3967,TXN_12527,SUCCESS,MATCH,20897.96,20897.96,MATCH,NONE,2026-05-06 23:19:50,0,,0
3968,TXN_12907,FAILED ,MISSING_INTERNAL,14236.13,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3969,TXN_13080,SUCCESS,MATCH,2168.03,2168.03,MATCH,NONE,2026-05-06 23:19:50,0,,0
3970,TXN_13100,SUCCESS,MATCH,24391.54,24391.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3971,TXN_13384,FAILED ,MISSING_INTERNAL,3615.56,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3972,TXN_13650,SUCCESS,MATCH,46055.82,46055.82,MATCH,NONE,2026-05-06 23:19:50,0,,0
3973,TXN_13697,PENDING,MISSING_INTERNAL,22737.45,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3974,TXN_13896,SUCCESS,MATCH,44662.28,44662.28,MATCH,NONE,2026-05-06 23:19:50,0,,0
3975,TXN_13923,FAILED ,MISSING_INTERNAL,4778.14,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3976,TXN_14373,SUCCESS,MATCH,45124.66,45124.66,MATCH,NONE,2026-05-06 23:19:50,0,,0
3977,TXN_14540,SUCCESS,MATCH,49782.79,49782.79,MATCH,NONE,2026-05-06 23:19:50,0,,0
3978,TXN_14546,SUCCESS,MATCH,16421.12,16421.12,MATCH,NONE,2026-05-06 23:19:50,0,,0
3979,TXN_14570,SUCCESS,MATCH,19882.04,19882.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
3980,TXN_14884,SUCCESS,MATCH,11379.48,11379.48,MATCH,NONE,2026-05-06 23:19:50,0,,0
3981,TXN_10606,SUCCESS,MATCH,37823.69,37823.69,MATCH,NONE,2026-05-06 23:19:50,0,,0
3982,TXN_10951,SUCCESS,MATCH,9613.43,9613.43,MATCH,NONE,2026-05-06 23:19:50,0,,0
3983,TXN_11068,FAILED ,MISSING_INTERNAL,3007.32,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3984,TXN_11329,SUCCESS,MATCH,1770.09,1770.09,MATCH,NONE,2026-05-06 23:19:50,0,,0
3985,TXN_11568,FAILED ,MISSING_INTERNAL,8590.72,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3986,TXN_12319,SUCCESS,MATCH,697.29,697.29,MATCH,NONE,2026-05-06 23:19:50,0,,0
3987,TXN_12320,FAILED ,MISSING_INTERNAL,44349.41,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3988,TXN_12609,SUCCESS,MATCH,33428.14,33428.14,MATCH,NONE,2026-05-06 23:19:50,0,,0
3989,TXN_13053,SUCCESS,MATCH,41249.15,41249.15,MATCH,NONE,2026-05-06 23:19:50,0,,0
3990,TXN_13127,SUCCESS,MATCH,5284.83,5284.83,MATCH,NONE,2026-05-06 23:19:50,0,,0
3991,TXN_13161,SUCCESS,MATCH,44564.04,44564.04,MATCH,NONE,2026-05-06 23:19:50,0,,0
3992,TXN_13588,SUCCESS,MATCH,1379.06,1379.06,MATCH,NONE,2026-05-06 23:19:50,0,,0
3993,TXN_13649,FAILED ,MISSING_INTERNAL,5619.61,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
3994,TXN_13700,SUCCESS,MATCH,12243.54,12243.54,MATCH,NONE,2026-05-06 23:19:50,0,,0
3995,TXN_14046,SUCCESS,MATCH,6159.73,6159.73,MATCH,NONE,2026-05-06 23:19:50,0,,0
3996,TXN_14158,SUCCESS,MATCH,22853.9,22853.9,MATCH,NONE,2026-05-06 23:19:50,0,,0
3997,TXN_14387,SUCCESS,MATCH,49086.15,49086.15,MATCH,NONE,2026-05-06 23:19:50,0,,0
3998,TXN_14433,SUCCESS,MATCH,33284.41,33284.41,MATCH,NONE,2026-05-06 23:19:50,0,,0
3999,TXN_14574,PENDING,MISSING_INTERNAL,29146.57,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:50,0,,0
4000,TXN_14618,SUCCESS,MATCH,5321.66,5321.66,MATCH,NONE,2026-05-06 23:19:50,0,,0
4001,TXN_14856,SUCCESS,MATCH,38111.35,38111.35,MATCH,NONE,2026-05-06 23:19:50,0,,0
4002,TXN_14976,SUCCESS,MATCH,48591.1,48591.1,MATCH,NONE,2026-05-06 23:19:50,0,,0
4003,TXN_10539,SUCCESS,MATCH,11925.36,11925.36,MATCH,NONE,2026-05-06 23:19:50,0,,0
