log_id,gtw_txn_id,gateway_id,amount,status,log_timestamp,processed_flag
4132,TXN_14119,1.0,11681.71,SUCCESS,2026-04-02 21:15:30,1
4133,TXN_14120,1.0,4236.94,SUCCESS,2026-04-02 00:13:56,1
4134,TXN_14121,1.0,25446.33,SUCCESS,2026-04-03 14:42:00,1
4135,TXN_14122,1.0,6797.81,FAILED,2026-04-03 05:05:26,1
4136,TXN_14123,1.0,42203.06,SUCCESS,2026-04-01 19:10:44,1
4137,TXN_14124,1.0,1472.23,SUCCESS,2026-04-03 16:53:07,1
4138,TXN_14125,1.0,41992.69,SUCCESS,2026-04-01 17:01:46,1
4139,TXN_14126,1.0,5630.82,SUCCESS,2026-04-03 05:01:49,1
4140,TXN_14127,1.0,26646.75,SUCCESS,2026-04-02 13:10:06,1
4141,TXN_14128,1.0,35016.17,SUCCESS,2026-04-02 23:32:35,1
4142,TXN_14129,1.0,42600.76,SUCCESS,2026-04-01 16:40:43,1
4143,TXN_14130,1.0,33799.02,SUCCESS,2026-04-03 01:11:35,1
4144,TXN_14131,1.0,7649.72,SUCCESS,2026-04-01 18:35:44,1
4145,TXN_14132,1.0,20103.61,SUCCESS,2026-04-02 04:39:24,1
4146,TXN_14133,1.0,34957.87,SUCCESS,2026-04-03 10:00:43,1
4147,TXN_14134,1.0,31765.86,SUCCESS,2026-04-03 14:58:24,1
4148,TXN_14135,1.0,23537.83,SUCCESS,2026-04-03 16:30:03,1
4149,TXN_14136,1.0,12828.55,SUCCESS,2026-04-03 09:49:24,1
4150,TXN_14137,1.0,11369.97,SUCCESS,2026-04-01 22:49:08,1
4151,TXN_14138,1.0,48549.34,SUCCESS,2026-04-02 01:16:21,1
4152,TXN_14139,1.0,28104.28,FAILED,2026-04-03 08:51:02,1
4153,TXN_14140,1.0,7546.3,SUCCESS,2026-04-02 10:01:16,1
4154,TXN_14141,1.0,11445.59,SUCCESS,2026-04-03 10:37:44,1
4155,TXN_14142,1.0,43949.87,SUCCESS,2026-04-01 10:49:03,1
4156,TXN_14143,1.0,35458.95,SUCCESS,2026-04-03 16:42:22,1
4157,TXN_14144,1.0,37052.91,SUCCESS,2026-04-02 00:13:23,1
4158,TXN_14145,1.0,28398.35,PENDING,2026-04-02 17:23:10,1
4159,TXN_14146,1.0,28300.85,SUCCESS,2026-04-03 17:27:40,1
4160,TXN_14147,1.0,30047.47,SUCCESS,2026-04-02 01:10:14,1
4161,TXN_14148,1.0,46060.27,SUCCESS,2026-04-03 17:11:12,1
4162,TXN_14149,1.0,46469.66,SUCCESS,2026-04-01 17:58:31,1
4163,TXN_14150,1.0,44902.67,SUCCESS,2026-04-03 13:50:00,1
4164,TXN_14151,1.0,13973.16,FAILED,2026-04-01 15:10:26,1
4165,TXN_14152,1.0,19158.45,SUCCESS,2026-04-02 01:35:26,1
4166,TXN_14153,1.0,19999.44,SUCCESS,2026-04-03 02:25:56,1
4167,TXN_14154,1.0,33620.18,SUCCESS,2026-04-02 03:47:26,1
4168,TXN_14155,1.0,26816.27,SUCCESS,2026-04-02 00:06:03,1
4169,TXN_14156,1.0,32979.27,SUCCESS,2026-04-03 08:56:41,1
4170,TXN_14157,1.0,24630.64,SUCCESS,2026-04-02 03:15:25,1
4171,TXN_14158,1.0,22853.9,SUCCESS,2026-04-02 05:22:22,1
4172,TXN_14159,1.0,20569.01,SUCCESS,2026-04-03 08:56:12,1
4173,TXN_14160,1.0,4439.95,FAILED,2026-04-01 13:04:53,1
4174,TXN_14161,1.0,23082.1,SUCCESS,2026-04-02 19:23:45,1
4175,TXN_14162,1.0,1436.48,SUCCESS,2026-04-03 07:28:38,1
4176,TXN_14163,1.0,14111.83,SUCCESS,2026-04-02 21:42:20,1
4177,TXN_14164,1.0,49946.39,FAILED,2026-04-02 01:16:27,1
4178,TXN_14165,1.0,11084.59,SUCCESS,2026-04-01 10:03:58,1
4179,TXN_14166,1.0,34560.79,SUCCESS,2026-04-02 20:18:43,1
4180,TXN_14167,1.0,16846.34,SUCCESS,2026-04-01 15:46:21,1
4181,TXN_14168,1.0,47781.6,SUCCESS,2026-04-01 11:51:44,1
4182,TXN_14169,1.0,37111.75,SUCCESS,2026-04-03 11:30:13,1
4183,TXN_14170,1.0,16639.17,FAILED,2026-04-03 12:16:39,1
4184,TXN_14171,1.0,21648.53,SUCCESS,2026-04-02 07:57:14,1
4185,TXN_14172,1.0,29578.07,SUCCESS,2026-04-03 17:03:35,1
4186,TXN_14173,1.0,29543.53,SUCCESS,2026-04-01 12:52:43,1
4187,TXN_14174,1.0,19134.42,SUCCESS,2026-04-02 16:12:43,1
4188,TXN_14175,1.0,3218.87,SUCCESS,2026-04-02 14:49:13,1
4189,TXN_14176,1.0,46697.63,FAILED,2026-04-02 08:39:28,1
4190,TXN_14177,1.0,39596.83,SUCCESS,2026-04-03 02:36:43,1
4191,TXN_14178,1.0,35066.82,SUCCESS,2026-04-02 00:08:52,1
4192,TXN_14179,1.0,48307.79,SUCCESS,2026-04-02 09:03:59,1
4193,TXN_14180,1.0,46342.89,SUCCESS,2026-04-02 18:49:37,1
4194,TXN_14181,1.0,18791.58,SUCCESS,2026-04-02 07:27:29,1
4195,TXN_14182,1.0,6246.27,SUCCESS,2026-04-02 05:49:06,1
4196,TXN_14183,1.0,28364.81,SUCCESS,2026-04-02 07:20:57,1
4197,TXN_14184,1.0,12426.29,SUCCESS,2026-04-03 12:04:10,1
4198,TXN_14185,1.0,44550.64,SUCCESS,2026-04-02 21:31:26,1
4199,TXN_14186,1.0,23073.88,SUCCESS,2026-04-01 23:57:10,1
4200,TXN_14187,1.0,1212.06,FAILED,2026-04-03 02:30:57,1
4201,TXN_14188,1.0,45173.33,SUCCESS,2026-04-02 22:41:02,1
4202,TXN_14189,1.0,39068.93,SUCCESS,2026-04-02 18:28:43,1
4203,TXN_14190,1.0,47873.62,SUCCESS,2026-04-02 03:03:10,1
4204,TXN_14191,1.0,7205.89,SUCCESS,2026-04-02 01:21:10,1
4205,TXN_14192,1.0,3758.68,SUCCESS,2026-04-02 10:35:49,1
4206,TXN_14193,1.0,10983.9,SUCCESS,2026-04-03 15:40:37,1
4207,TXN_14194,1.0,45616.43,SUCCESS,2026-04-03 11:06:12,1
4208,TXN_14195,1.0,14287.79,SUCCESS,2026-04-02 03:20:22,1
4209,TXN_14196,1.0,2165.65,SUCCESS,2026-04-02 10:56:17,1
4210,TXN_14197,1.0,14424.42,SUCCESS,2026-04-01 16:58:48,1
4211,TXN_14198,1.0,9359.93,SUCCESS,2026-04-03 10:23:57,1
4212,TXN_14199,1.0,22120.94,FAILED,2026-04-02 17:02:27,1
4213,TXN_14200,1.0,26723.34,SUCCESS,2026-04-02 18:47:44,1
4214,TXN_14201,1.0,43398.56,SUCCESS,2026-04-03 12:50:45,1
4215,TXN_14202,1.0,32641.48,PENDING,2026-04-02 15:24:15,1
4216,TXN_14203,1.0,43989.79,PENDING,2026-04-02 04:57:47,1
4217,TXN_14204,1.0,4099.11,SUCCESS,2026-04-02 00:00:24,1
4218,TXN_14205,1.0,35244.33,SUCCESS,2026-04-03 13:22:10,1
4219,TXN_14206,1.0,37876.15,FAILED,2026-04-02 19:35:39,1
4220,TXN_14207,1.0,44708.98,SUCCESS,2026-04-03 06:36:09,1
4221,TXN_14208,1.0,37684.71,SUCCESS,2026-04-01 20:34:32,1
4222,TXN_14209,1.0,21881.52,SUCCESS,2026-04-02 02:29:38,1
4223,TXN_14210,1.0,44197.24,SUCCESS,2026-04-01 12:53:15,1
4224,TXN_14211,1.0,36529.68,SUCCESS,2026-04-03 12:34:44,1
4225,TXN_14212,1.0,218.09,FAILED,2026-04-02 18:57:28,1
4226,TXN_14213,1.0,12288.89,SUCCESS,2026-04-02 12:28:37,1
4227,TXN_14214,1.0,4458.25,SUCCESS,2026-04-02 05:38:41,1
4228,TXN_14215,1.0,7158.67,SUCCESS,2026-04-01 10:45:39,1
4229,TXN_14216,1.0,19848.82,SUCCESS,2026-04-03 00:59:05,1
4230,TXN_14217,1.0,4391.37,SUCCESS,2026-04-01 14:19:03,1
4231,TXN_14218,1.0,33949.45,SUCCESS,2026-04-03 01:31:00,1
4232,TXN_14219,1.0,28074.14,SUCCESS,2026-04-01 22:39:56,1
4233,TXN_14220,1.0,35490.93,SUCCESS,2026-04-02 10:58:14,1
4234,TXN_14221,1.0,24785.47,SUCCESS,2026-04-01 19:11:29,1
4235,TXN_14222,1.0,19023.81,SUCCESS,2026-04-02 00:33:00,1
4236,TXN_14223,1.0,14569.09,PENDING,2026-04-02 18:00:37,1
4237,TXN_14224,1.0,48418.86,PENDING,2026-04-02 13:56:02,1
4238,TXN_14225,1.0,7249.47,SUCCESS,2026-04-02 10:11:11,1
4239,TXN_14226,1.0,21362.47,SUCCESS,2026-04-01 22:29:33,1
4240,TXN_14227,1.0,1244.62,SUCCESS,2026-04-03 04:39:56,1
4241,TXN_14228,1.0,35293.01,SUCCESS,2026-04-02 20:26:42,1
4242,TXN_14229,1.0,13285.13,SUCCESS,2026-04-02 20:10:40,1
4243,TXN_14230,1.0,25479.84,SUCCESS,2026-04-01 20:08:33,1
4244,TXN_14231,1.0,47813.73,PENDING,2026-04-02 14:39:26,1
4245,TXN_14232,1.0,1458.4,SUCCESS,2026-04-01 12:41:50,1
4246,TXN_14233,1.0,46369.44,FAILED,2026-04-03 15:48:51,1
4247,TXN_14234,1.0,28630.62,FAILED,2026-04-03 09:39:34,1
4248,TXN_14235,1.0,9713.62,SUCCESS,2026-04-03 02:33:28,1
4249,TXN_14236,1.0,34072.7,SUCCESS,2026-04-02 06:35:03,1
4250,TXN_14237,1.0,8319.22,FAILED,2026-04-02 09:14:51,1
4251,TXN_14238,1.0,39380.27,SUCCESS,2026-04-03 14:43:37,1
4252,TXN_14239,1.0,3507.34,SUCCESS,2026-04-01 14:57:58,1
4253,TXN_14240,1.0,19653.38,PENDING,2026-04-02 13:59:41,1
4254,TXN_14241,1.0,47326.86,SUCCESS,2026-04-03 16:29:04,1
4255,TXN_14242,1.0,23498.43,SUCCESS,2026-04-02 20:43:49,1
4256,TXN_14243,1.0,37653.52,SUCCESS,2026-04-02 02:02:49,1
4257,TXN_14244,1.0,47083.67,SUCCESS,2026-04-02 06:07:07,1
4258,TXN_14245,1.0,44513.6,SUCCESS,2026-04-01 11:08:45,1
4259,TXN_14246,1.0,49218.25,SUCCESS,2026-04-01 21:43:14,1
4260,TXN_14247,1.0,36930.32,SUCCESS,2026-04-01 21:29:57,1
4261,TXN_14248,1.0,14889.61,SUCCESS,2026-04-02 06:25:01,1
4262,TXN_14249,1.0,5973.02,SUCCESS,2026-04-03 05:22:03,1
4263,TXN_14250,1.0,43082.52,SUCCESS,2026-04-01 16:56:01,1
4264,TXN_14251,1.0,3339.39,SUCCESS,2026-04-03 13:01:52,1
4265,TXN_14252,1.0,37171.35,SUCCESS,2026-04-02 06:18:44,1
4266,TXN_14253,1.0,23805.22,SUCCESS,2026-04-01 22:19:34,1
4267,TXN_14254,1.0,35644.57,SUCCESS,2026-04-02 18:10:27,1
4268,TXN_14255,1.0,5928.79,SUCCESS,2026-04-02 22:49:01,1
4269,TXN_14256,1.0,9953.02,FAILED,2026-04-02 10:08:52,1
4270,TXN_14257,1.0,49808.59,SUCCESS,2026-04-03 14:44:49,1
4271,TXN_14258,1.0,10789.95,PENDING,2026-04-02 00:50:48,1
4272,TXN_14259,1.0,3613.5,SUCCESS,2026-04-02 11:06:21,1
4273,TXN_14260,1.0,27009.2,SUCCESS,2026-04-02 12:37:24,1
4274,TXN_14261,1.0,12757.63,SUCCESS,2026-04-02 13:25:15,1
4275,TXN_14262,1.0,31322.13,FAILED,2026-04-03 02:20:59,1
4276,TXN_14263,1.0,2175.34,SUCCESS,2026-04-02 07:06:53,1
4277,TXN_14264,1.0,1300.81,SUCCESS,2026-04-03 10:45:11,1
4278,TXN_14265,1.0,36286.23,SUCCESS,2026-04-03 11:46:32,1
4279,TXN_14266,1.0,29855.14,SUCCESS,2026-04-03 12:04:05,1
4280,TXN_14267,1.0,41983.06,SUCCESS,2026-04-02 08:26:03,1
4281,TXN_14268,1.0,14465.67,SUCCESS,2026-04-02 02:20:27,1
4282,TXN_14269,1.0,42596.0,SUCCESS,2026-04-03 00:13:39,1
4283,TXN_14270,1.0,44572.87,SUCCESS,2026-04-01 20:19:18,1
4284,TXN_14271,1.0,23414.64,SUCCESS,2026-04-02 01:30:57,1
4285,TXN_14272,1.0,22781.85,SUCCESS,2026-04-02 15:53:12,1
4286,TXN_14273,1.0,22796.5,SUCCESS,2026-04-02 05:56:30,1
4287,TXN_14274,1.0,44401.2,SUCCESS,2026-04-02 10:02:37,1
4288,TXN_14275,1.0,13677.66,SUCCESS,2026-04-02 19:52:28,1
4289,TXN_14276,1.0,18264.85,SUCCESS,2026-04-02 19:42:59,1
4290,TXN_14277,1.0,45455.93,SUCCESS,2026-04-01 22:57:44,1
4291,TXN_14278,1.0,49768.45,SUCCESS,2026-04-03 10:08:24,1
4292,TXN_14279,1.0,43086.05,PENDING,2026-04-02 16:20:29,1
4293,TXN_14280,1.0,9145.46,SUCCESS,2026-04-01 20:53:43,1
4294,TXN_14281,1.0,49735.83,SUCCESS,2026-04-03 03:45:32,1
4295,TXN_14282,1.0,7210.83,SUCCESS,2026-04-02 16:53:10,1
4296,TXN_14283,1.0,44838.01,FAILED,2026-04-03 15:12:52,1
4297,TXN_14284,1.0,46273.84,SUCCESS,2026-04-02 15:18:22,1
4298,TXN_14285,1.0,44707.2,FAILED,2026-04-03 17:16:20,1
4299,TXN_14286,1.0,37541.32,SUCCESS,2026-04-02 11:00:46,1
4300,TXN_14287,1.0,46220.98,FAILED,2026-04-02 06:56:53,1
4301,TXN_14288,1.0,9310.88,SUCCESS,2026-04-03 05:38:19,1
4302,TXN_14289,1.0,8001.38,SUCCESS,2026-04-02 18:05:50,1
4303,TXN_14290,1.0,203.59,SUCCESS,2026-04-02 08:32:51,1
4304,TXN_14291,1.0,24894.33,SUCCESS,2026-04-02 20:08:12,1
4305,TXN_14292,1.0,48453.78,SUCCESS,2026-04-02 20:55:07,1
4306,TXN_14293,1.0,17212.21,SUCCESS,2026-04-03 00:41:18,1
4307,TXN_14294,1.0,11214.99,SUCCESS,2026-04-03 09:48:19,1
4308,TXN_14295,1.0,38059.8,SUCCESS,2026-04-03 11:30:50,1
4309,TXN_14296,1.0,19652.07,SUCCESS,2026-04-02 23:36:39,1
4310,TXN_14297,1.0,3995.14,SUCCESS,2026-04-03 14:00:34,1
4311,TXN_14298,1.0,9802.83,FAILED,2026-04-01 12:39:34,1
4312,TXN_14299,1.0,49038.99,SUCCESS,2026-04-01 22:37:38,1
4313,TXN_14300,1.0,6292.53,SUCCESS,2026-04-01 13:36:56,1
4314,TXN_14301,1.0,37933.55,SUCCESS,2026-04-02 10:47:32,1
4315,TXN_14302,1.0,34345.73,SUCCESS,2026-04-02 02:22:13,1
4316,TXN_14303,1.0,17269.65,FAILED,2026-04-01 15:35:57,1
4317,TXN_14304,1.0,16107.96,SUCCESS,2026-04-02 20:05:15,1
4318,TXN_14305,1.0,24214.9,SUCCESS,2026-04-02 14:59:34,1
4319,TXN_14306,1.0,9469.96,SUCCESS,2026-04-01 16:32:14,1
4320,TXN_14307,1.0,10268.26,SUCCESS,2026-04-02 06:42:16,1
4321,TXN_14308,1.0,6744.59,SUCCESS,2026-04-02 02:16:15,1
4322,TXN_14309,1.0,24252.05,SUCCESS,2026-04-02 14:54:45,1
4323,TXN_14310,1.0,31031.7,SUCCESS,2026-04-02 08:17:13,1
4324,TXN_14311,1.0,37052.26,SUCCESS,2026-04-02 14:26:03,1
4325,TXN_14312,1.0,42222.42,SUCCESS,2026-04-02 14:44:21,1
4326,TXN_14313,1.0,15279.21,SUCCESS,2026-04-01 14:41:57,1
4327,TXN_14314,1.0,45271.88,PENDING,2026-04-02 22:23:24,1
4328,TXN_14315,1.0,35171.45,SUCCESS,2026-04-02 16:36:48,1
4329,TXN_14316,1.0,30645.13,SUCCESS,2026-04-02 15:25:35,1
4330,TXN_14317,1.0,251.13,SUCCESS,2026-04-02 18:15:26,1
4331,TXN_14318,1.0,35904.73,SUCCESS,2026-04-03 10:21:58,1
4332,TXN_14319,1.0,16871.31,SUCCESS,2026-04-02 08:49:29,1
4333,TXN_14320,1.0,1089.0,SUCCESS,2026-04-03 12:55:25,1
4334,TXN_14321,1.0,22681.63,SUCCESS,2026-04-01 11:20:58,1
4335,TXN_14322,1.0,25359.06,SUCCESS,2026-04-02 18:36:33,1
4336,TXN_14323,1.0,4157.73,SUCCESS,2026-04-02 06:59:47,1
4337,TXN_14324,1.0,8639.28,SUCCESS,2026-04-02 22:47:59,1
4338,TXN_14325,1.0,32346.15,SUCCESS,2026-04-03 13:34:53,1
4339,TXN_14326,1.0,4414.24,SUCCESS,2026-04-03 00:45:57,1
4340,TXN_14327,1.0,4377.76,SUCCESS,2026-04-03 08:11:56,1
4341,TXN_14328,1.0,40980.1,SUCCESS,2026-04-02 21:49:02,1
4342,TXN_14329,1.0,30156.75,SUCCESS,2026-04-02 04:13:09,1
4343,TXN_14330,1.0,30000.8,SUCCESS,2026-04-01 14:26:05,1
4344,TXN_14331,1.0,43412.41,SUCCESS,2026-04-02 09:45:03,1
4345,TXN_14332,1.0,29043.83,SUCCESS,2026-04-03 05:22:06,1
4346,TXN_14333,1.0,27686.75,SUCCESS,2026-04-02 01:02:54,1
4347,TXN_14334,1.0,10256.5,SUCCESS,2026-04-01 21:13:02,1
4348,TXN_14335,1.0,40725.63,FAILED,2026-04-03 16:12:37,1
4349,TXN_14336,1.0,26303.12,SUCCESS,2026-04-03 11:25:06,1
4350,TXN_14337,1.0,5546.94,SUCCESS,2026-04-02 03:14:33,1
4351,TXN_14338,1.0,43116.18,SUCCESS,2026-04-01 15:47:31,1
4352,TXN_14339,1.0,4399.23,SUCCESS,2026-04-03 03:53:34,1
4353,TXN_14340,1.0,13684.97,SUCCESS,2026-04-03 14:13:25,1
4354,TXN_14341,1.0,48561.2,SUCCESS,2026-04-03 15:06:41,1
4355,TXN_14342,1.0,16187.04,FAILED,2026-04-03 17:32:59,1
4356,TXN_14343,1.0,19564.08,SUCCESS,2026-04-01 21:52:04,1
4357,TXN_14344,1.0,42005.92,SUCCESS,2026-04-02 05:24:15,1
4358,TXN_14345,1.0,49925.28,SUCCESS,2026-04-02 22:33:28,1
4359,TXN_14346,1.0,18880.67,SUCCESS,2026-04-01 13:20:40,1
4360,TXN_14347,1.0,33218.58,SUCCESS,2026-04-02 11:04:46,1
4361,TXN_14348,1.0,36251.63,SUCCESS,2026-04-02 13:25:22,1
4362,TXN_14349,1.0,8960.43,PENDING,2026-04-02 00:21:30,1
4363,TXN_14350,1.0,689.57,SUCCESS,2026-04-03 03:09:45,1
4364,TXN_14351,1.0,32743.32,SUCCESS,2026-04-02 07:33:02,1
4365,TXN_14352,1.0,35917.48,SUCCESS,2026-04-01 21:48:25,1
4366,TXN_14353,1.0,16479.78,FAILED,2026-04-02 13:47:33,1
4367,TXN_14354,1.0,48960.68,SUCCESS,2026-04-01 15:54:04,1
4368,TXN_14355,1.0,15032.76,SUCCESS,2026-04-02 16:41:44,1
4369,TXN_14356,1.0,22021.5,SUCCESS,2026-04-02 02:52:43,1
4370,TXN_14357,1.0,29079.89,SUCCESS,2026-04-03 16:56:19,1
4371,TXN_14358,1.0,7821.59,SUCCESS,2026-04-02 17:13:16,1
4372,TXN_14359,1.0,43235.61,SUCCESS,2026-04-02 01:02:40,1
4373,TXN_14360,1.0,17158.52,SUCCESS,2026-04-02 03:36:53,1
4374,TXN_14361,1.0,36919.26,SUCCESS,2026-04-01 12:51:11,1
4375,TXN_14362,1.0,40230.18,SUCCESS,2026-04-01 14:41:06,1
4376,TXN_14363,1.0,27405.95,SUCCESS,2026-04-03 10:49:47,1
4377,TXN_14364,1.0,5137.83,SUCCESS,2026-04-01 11:48:50,1
4378,TXN_14365,1.0,14333.41,SUCCESS,2026-04-01 22:03:46,1
4379,TXN_14366,1.0,6218.4,SUCCESS,2026-04-03 14:50:27,1
4380,TXN_14367,1.0,13132.65,SUCCESS,2026-04-02 19:16:20,1
4381,TXN_14368,1.0,21239.83,SUCCESS,2026-04-01 17:53:27,1
4382,TXN_14369,1.0,23430.11,SUCCESS,2026-04-03 03:59:40,1
4383,TXN_14370,1.0,7416.73,SUCCESS,2026-04-02 21:39:14,1
4384,TXN_14371,1.0,49371.83,SUCCESS,2026-04-01 17:43:45,1
4385,TXN_14372,1.0,30685.39,SUCCESS,2026-04-03 09:18:56,1
4386,TXN_14373,1.0,45124.66,SUCCESS,2026-04-02 19:55:24,1
4387,TXN_14374,1.0,6535.97,SUCCESS,2026-04-03 12:44:01,1
4388,TXN_14375,1.0,12707.12,SUCCESS,2026-04-01 16:14:17,1
4389,TXN_14376,1.0,6473.16,SUCCESS,2026-04-03 16:16:31,1
4390,TXN_14377,1.0,12144.74,SUCCESS,2026-04-03 07:39:48,1
4391,TXN_14378,1.0,33448.43,FAILED,2026-04-03 00:42:09,1
4392,TXN_14379,1.0,26823.23,SUCCESS,2026-04-03 01:31:40,1
4393,TXN_14380,1.0,16444.63,SUCCESS,2026-04-01 22:17:14,1
4394,TXN_14381,1.0,9323.8,SUCCESS,2026-04-03 08:52:52,1
4395,TXN_14382,1.0,32536.85,SUCCESS,2026-04-02 19:12:24,1
4396,TXN_14383,1.0,43076.45,FAILED,2026-04-03 04:57:50,1
4397,TXN_14384,1.0,24009.39,SUCCESS,2026-04-01 20:41:56,1
4398,TXN_14385,1.0,34134.04,SUCCESS,2026-04-03 01:08:19,1
4399,TXN_14386,1.0,29034.4,FAILED,2026-04-03 10:57:16,1
4400,TXN_14387,1.0,49086.15,SUCCESS,2026-04-02 18:02:45,1
4401,TXN_14388,1.0,6993.82,PENDING,2026-04-02 02:19:38,1
4402,TXN_14389,1.0,31349.96,SUCCESS,2026-04-03 08:48:23,1
4403,TXN_14390,1.0,49392.9,SUCCESS,2026-04-01 13:14:51,1
4404,TXN_14391,1.0,24459.38,SUCCESS,2026-04-01 10:29:02,1
4405,TXN_14392,1.0,7355.5,SUCCESS,2026-04-02 03:15:12,1
4406,TXN_14393,1.0,38959.58,SUCCESS,2026-04-02 04:26:44,1
4407,TXN_14394,1.0,35837.93,SUCCESS,2026-04-01 14:04:08,1
4408,TXN_14395,1.0,35617.13,SUCCESS,2026-04-01 17:16:08,1
4409,TXN_14396,1.0,24473.26,FAILED,2026-04-03 03:42:55,1
4410,TXN_14397,1.0,37802.64,PENDING,2026-04-01 23:12:09,1
4411,TXN_14398,1.0,15688.66,FAILED,2026-04-03 16:11:42,1
4412,TXN_14399,1.0,17573.37,SUCCESS,2026-04-02 21:42:02,1
4413,TXN_14400,1.0,28569.23,SUCCESS,2026-04-03 12:00:53,1
4414,TXN_14401,1.0,9002.4,SUCCESS,2026-04-01 18:00:13,1
4415,TXN_14402,1.0,33471.3,SUCCESS,2026-04-02 03:42:28,1
4416,TXN_14403,1.0,17732.24,SUCCESS,2026-04-01 21:04:15,1
4417,TXN_14404,1.0,33131.57,SUCCESS,2026-04-02 15:00:15,1
4418,TXN_14405,1.0,38145.63,FAILED,2026-04-03 12:04:43,1
4419,TXN_14406,1.0,28110.02,SUCCESS,2026-04-02 11:26:47,1
4420,TXN_14407,1.0,34967.17,SUCCESS,2026-04-03 05:14:37,1
4421,TXN_14408,1.0,23671.83,SUCCESS,2026-04-01 16:42:10,1
4422,TXN_14409,1.0,36919.08,SUCCESS,2026-04-02 04:15:59,1
4423,TXN_14410,1.0,18519.65,SUCCESS,2026-04-02 16:35:47,1
4424,TXN_14411,1.0,39863.54,SUCCESS,2026-04-02 20:33:25,1
4425,TXN_14412,1.0,44661.53,SUCCESS,2026-04-02 12:28:12,1
4426,TXN_14413,1.0,4530.05,SUCCESS,2026-04-01 16:54:32,1
4427,TXN_14414,1.0,1946.91,SUCCESS,2026-04-02 13:21:37,1
4428,TXN_14415,1.0,24491.98,SUCCESS,2026-04-02 22:04:07,1
4429,TXN_14416,1.0,6042.75,SUCCESS,2026-04-01 13:07:53,1
4430,TXN_14417,1.0,7813.59,SUCCESS,2026-04-03 04:08:06,1
4431,TXN_14418,1.0,3086.82,SUCCESS,2026-04-03 04:15:41,1
4432,TXN_14419,1.0,24821.24,SUCCESS,2026-04-03 06:34:23,1
4433,TXN_14420,1.0,761.6,SUCCESS,2026-04-03 04:26:30,1
4434,TXN_14421,1.0,34129.78,FAILED,2026-04-02 23:34:16,1
4435,TXN_14422,1.0,11665.65,SUCCESS,2026-04-01 18:59:00,1
4436,TXN_14423,1.0,28589.45,SUCCESS,2026-04-02 06:18:02,1
4437,TXN_14424,1.0,41737.06,SUCCESS,2026-04-02 09:08:48,1
4438,TXN_14425,1.0,46385.79,SUCCESS,2026-04-02 03:49:38,1
4439,TXN_14426,1.0,22417.25,SUCCESS,2026-04-01 23:49:30,1
4440,TXN_14427,1.0,47835.29,SUCCESS,2026-04-02 23:45:23,1
4441,TXN_14428,1.0,46661.49,SUCCESS,2026-04-01 17:31:35,1
4442,TXN_14429,1.0,21630.04,SUCCESS,2026-04-02 19:11:25,1
4443,TXN_14430,1.0,28252.08,SUCCESS,2026-04-03 09:01:26,1
4444,TXN_14431,1.0,33235.39,SUCCESS,2026-04-03 11:01:01,1
4445,TXN_14432,1.0,38291.08,SUCCESS,2026-04-01 15:47:51,1
4446,TXN_14433,1.0,33284.41,SUCCESS,2026-04-02 23:39:26,1
4447,TXN_14434,1.0,6699.1,SUCCESS,2026-04-02 03:20:24,1
4448,TXN_14435,1.0,29942.42,SUCCESS,2026-04-01 16:47:45,1
4449,TXN_14436,1.0,16932.49,SUCCESS,2026-04-01 16:54:51,1
4450,TXN_14437,1.0,46682.25,SUCCESS,2026-04-02 13:46:56,1
4451,TXN_14438,1.0,3226.73,PENDING,2026-04-01 15:51:56,1
4452,TXN_14439,1.0,36842.08,SUCCESS,2026-04-02 02:59:09,1
4453,TXN_14440,1.0,38978.99,SUCCESS,2026-04-03 16:54:17,1
4454,TXN_14441,1.0,47459.25,SUCCESS,2026-04-01 11:23:06,1
4455,TXN_14442,1.0,3465.65,SUCCESS,2026-04-02 10:57:36,1
4456,TXN_14443,1.0,45485.23,PENDING,2026-04-02 20:10:57,1
4457,TXN_14444,1.0,39429.04,SUCCESS,2026-04-02 06:23:22,1
4458,TXN_14445,1.0,4442.19,SUCCESS,2026-04-02 14:01:49,1
4459,TXN_14446,1.0,15704.52,FAILED,2026-04-01 20:09:03,1
4460,TXN_14447,1.0,25848.68,SUCCESS,2026-04-01 15:19:37,1
4461,TXN_14448,1.0,17470.27,SUCCESS,2026-04-01 17:02:55,1
4462,TXN_14449,1.0,43237.42,SUCCESS,2026-04-02 02:33:29,1
4463,TXN_14450,1.0,18051.15,SUCCESS,2026-04-01 19:30:48,1
4464,TXN_14451,1.0,37038.39,SUCCESS,2026-04-01 15:42:07,1
4465,TXN_14452,1.0,11098.92,SUCCESS,2026-04-02 15:44:11,1
4466,TXN_14453,1.0,44685.53,SUCCESS,2026-04-01 19:26:02,1
4467,TXN_14454,1.0,6683.8,SUCCESS,2026-04-03 01:21:36,1
4468,TXN_14455,1.0,16667.69,SUCCESS,2026-04-02 18:17:15,1
4469,TXN_14456,1.0,30015.35,SUCCESS,2026-04-03 07:40:11,1
4470,TXN_14457,1.0,1756.83,SUCCESS,2026-04-01 18:43:02,1
4471,TXN_14458,1.0,4810.7,FAILED,2026-04-03 14:07:47,1
4472,TXN_14459,1.0,8317.62,SUCCESS,2026-04-02 21:39:09,1
4473,TXN_14460,1.0,3261.99,PENDING,2026-04-02 00:47:03,1
4474,TXN_14461,1.0,448.53,SUCCESS,2026-04-02 03:44:53,1
